filename,label
spkr110_51.npy,Spanish
spkr110_53.npy,Spanish
spkr110_55.npy,Spanish
spkr110_57.npy,Spanish
spkr110_58.npy,Spanish
spkr110_60.npy,Spanish
spkr110_61.npy,Spanish
spkr110_64.npy,Spanish
spkr110_65.npy,Spanish
spkr110_66.npy,Spanish
spkr110_67.npy,Spanish
spkr110_68.npy,Spanish
spkr110_69.npy,Spanish
spkr110_7.npy,Spanish
spkr110_70.npy,Spanish
spkr110_71.npy,Spanish
spkr110_72.npy,Spanish
spkr110_75.npy,Spanish
spkr110_8.npy,Spanish
spkr110_9.npy,Spanish
spkr111_1.npy,Spanish
spkr111_10.npy,Spanish
spkr111_11.npy,Spanish
spkr111_12.npy,Spanish
spkr111_13.npy,Spanish
spkr111_14.npy,Spanish
spkr111_15.npy,Spanish
spkr111_18.npy,Spanish
spkr111_19.npy,Spanish
spkr111_2.npy,Spanish
spkr111_20.npy,Spanish
spkr111_21.npy,Spanish
spkr111_22.npy,Spanish
spkr111_23.npy,Spanish
spkr111_24.npy,Spanish
spkr111_26.npy,Spanish
spkr111_28.npy,Spanish
spkr111_29.npy,Spanish
spkr111_30.npy,Spanish
spkr111_31.npy,Spanish
spkr111_33.npy,Spanish
spkr111_34.npy,Spanish
spkr111_35.npy,Spanish
spkr111_36.npy,Spanish
spkr111_37.npy,Spanish
spkr111_38.npy,Spanish
spkr111_4.npy,Spanish
spkr111_40.npy,Spanish
spkr111_42.npy,Spanish
spkr111_43.npy,Spanish
spkr111_44.npy,Spanish
spkr111_46.npy,Spanish
spkr111_5.npy,Spanish
spkr111_50.npy,Spanish
spkr111_51.npy,Spanish
spkr111_53.npy,Spanish
spkr111_55.npy,Spanish
spkr111_57.npy,Spanish
spkr111_58.npy,Spanish
spkr111_59.npy,Spanish
spkr111_6.npy,Spanish
spkr111_60.npy,Spanish
spkr111_61.npy,Spanish
spkr111_64.npy,Spanish
spkr111_65.npy,Spanish
spkr111_66.npy,Spanish
spkr111_67.npy,Spanish
spkr111_68.npy,Spanish
spkr111_69.npy,Spanish
spkr111_7.npy,Spanish
spkr111_70.npy,Spanish
spkr111_71.npy,Spanish
spkr111_72.npy,Spanish
spkr111_74.npy,Spanish
spkr111_75.npy,Spanish
spkr111_8.npy,Spanish
spkr111_9.npy,Spanish
spkr112_1.npy,Spanish
spkr112_10.npy,Spanish
spkr112_11.npy,Spanish
spkr112_12.npy,Spanish
spkr112_13.npy,Spanish
spkr112_14.npy,Spanish
spkr112_15.npy,Spanish
spkr112_18.npy,Spanish
spkr112_19.npy,Spanish
spkr112_2.npy,Spanish
spkr112_20.npy,Spanish
spkr112_21.npy,Spanish
spkr112_22.npy,Spanish
spkr112_23.npy,Spanish
spkr112_24.npy,Spanish
spkr112_26.npy,Spanish
spkr112_28.npy,Spanish
spkr112_29.npy,Spanish
spkr112_30.npy,Spanish
spkr112_31.npy,Spanish
spkr112_33.npy,Spanish
spkr112_34.npy,Spanish
spkr112_35.npy,Spanish
spkr112_36.npy,Spanish
spkr112_37.npy,Spanish
spkr112_38.npy,Spanish
spkr112_4.npy,Spanish
spkr112_40.npy,Spanish
spkr112_42.npy,Spanish
spkr112_43.npy,Spanish
spkr112_44.npy,Spanish
spkr112_45.npy,Spanish
spkr112_46.npy,Spanish
spkr112_5.npy,Spanish
spkr112_50.npy,Spanish
spkr112_51.npy,Spanish
spkr112_52.npy,Spanish
spkr112_53.npy,Spanish
spkr112_54.npy,Spanish
spkr112_55.npy,Spanish
spkr112_56.npy,Spanish
spkr112_57.npy,Spanish
spkr112_58.npy,Spanish
spkr112_59.npy,Spanish
spkr112_6.npy,Spanish
spkr112_60.npy,Spanish
spkr112_61.npy,Spanish
spkr112_62.npy,Spanish
spkr112_63.npy,Spanish
spkr112_64.npy,Spanish
spkr112_65.npy,Spanish
spkr112_66.npy,Spanish
spkr112_67.npy,Spanish
spkr112_68.npy,Spanish
spkr112_69.npy,Spanish
spkr112_7.npy,Spanish
spkr112_70.npy,Spanish
spkr112_71.npy,Spanish
spkr112_72.npy,Spanish
spkr112_73.npy,Spanish
spkr112_74.npy,Spanish
spkr112_75.npy,Spanish
spkr112_8.npy,Spanish
spkr112_9.npy,Spanish
spkr114_1.npy,Spanish
spkr114_10.npy,Spanish
spkr114_11.npy,Spanish
spkr114_12.npy,Spanish
spkr114_13.npy,Spanish
spkr114_14.npy,Spanish
spkr114_15.npy,Spanish
spkr114_18.npy,Spanish
spkr114_19.npy,Spanish
spkr114_2.npy,Spanish
spkr114_20.npy,Spanish
spkr114_21.npy,Spanish
spkr114_22.npy,Spanish
spkr114_23.npy,Spanish
spkr114_24.npy,Spanish
spkr114_26.npy,Spanish
spkr114_28.npy,Spanish
spkr114_29.npy,Spanish
spkr114_30.npy,Spanish
spkr114_31.npy,Spanish
spkr114_33.npy,Spanish
spkr114_34.npy,Spanish
spkr114_35.npy,Spanish
spkr114_36.npy,Spanish
spkr114_37.npy,Spanish
spkr114_38.npy,Spanish
spkr114_4.npy,Spanish
spkr114_40.npy,Spanish
spkr114_42.npy,Spanish
spkr114_43.npy,Spanish
spkr114_44.npy,Spanish
spkr114_46.npy,Spanish
spkr114_5.npy,Spanish
spkr114_50.npy,Spanish
spkr114_51.npy,Spanish
spkr114_53.npy,Spanish
spkr114_55.npy,Spanish
spkr114_57.npy,Spanish
spkr114_58.npy,Spanish
spkr114_59.npy,Spanish
spkr114_60.npy,Spanish
spkr114_61.npy,Spanish
spkr114_64.npy,Spanish
spkr114_65.npy,Spanish
spkr114_66.npy,Spanish
spkr114_67.npy,Spanish
spkr114_69.npy,Spanish
spkr114_7.npy,Spanish
spkr114_70.npy,Spanish
spkr114_71.npy,Spanish
spkr114_72.npy,Spanish
spkr114_74.npy,Spanish
spkr114_75.npy,Spanish
spkr114_8.npy,Spanish
spkr114_9.npy,Spanish
spkr124_1.npy,Spanish
spkr124_10.npy,Spanish
spkr124_11.npy,Spanish
spkr124_12.npy,Spanish
spkr124_13.npy,Spanish
spkr124_14.npy,Spanish
spkr124_15.npy,Spanish
spkr124_18.npy,Spanish
spkr124_19.npy,Spanish
spkr124_2.npy,Spanish
spkr124_20.npy,Spanish
spkr124_21.npy,Spanish
spkr124_22.npy,Spanish
spkr124_23.npy,Spanish
spkr124_24.npy,Spanish
spkr124_26.npy,Spanish
spkr124_28.npy,Spanish
spkr124_29.npy,Spanish
spkr124_30.npy,Spanish
spkr124_31.npy,Spanish
spkr124_33.npy,Spanish
spkr124_34.npy,Spanish
spkr124_35.npy,Spanish
spkr124_36.npy,Spanish
spkr124_37.npy,Spanish
spkr124_38.npy,Spanish
spkr124_4.npy,Spanish
spkr124_40.npy,Spanish
spkr124_42.npy,Spanish
spkr124_43.npy,Spanish
spkr124_44.npy,Spanish
spkr124_45.npy,Spanish
spkr124_46.npy,Spanish
spkr124_5.npy,Spanish
spkr124_50.npy,Spanish
spkr124_51.npy,Spanish
spkr124_52.npy,Spanish
spkr124_53.npy,Spanish
spkr124_54.npy,Spanish
spkr124_55.npy,Spanish
spkr124_56.npy,Spanish
spkr124_57.npy,Spanish
spkr124_58.npy,Spanish
spkr124_59.npy,Spanish
spkr124_6.npy,Spanish
spkr124_60.npy,Spanish
spkr124_61.npy,Spanish
spkr124_62.npy,Spanish
spkr124_63.npy,Spanish
spkr124_64.npy,Spanish
spkr124_65.npy,Spanish
spkr124_66.npy,Spanish
spkr124_67.npy,Spanish
spkr124_68.npy,Spanish
spkr124_69.npy,Spanish
spkr124_7.npy,Spanish
spkr124_70.npy,Spanish
spkr124_71.npy,Spanish
spkr124_72.npy,Spanish
spkr124_73.npy,Spanish
spkr124_74.npy,Spanish
spkr124_75.npy,Spanish
spkr124_8.npy,Spanish
spkr124_9.npy,Spanish
spkr14_1.npy,Spanish
spkr14_10.npy,Spanish
spkr14_11.npy,Spanish
spkr14_12.npy,Spanish
spkr14_13.npy,Spanish
spkr14_14.npy,Spanish
spkr14_15.npy,Spanish
spkr14_18.npy,Spanish
spkr14_19.npy,Spanish
spkr14_2.npy,Spanish
spkr14_20.npy,Spanish
spkr14_21.npy,Spanish
spkr14_22.npy,Spanish
spkr14_23.npy,Spanish
spkr14_24.npy,Spanish
spkr14_26.npy,Spanish
spkr14_28.npy,Spanish
spkr14_29.npy,Spanish
spkr14_30.npy,Spanish
spkr14_31.npy,Spanish
spkr14_33.npy,Spanish
spkr14_34.npy,Spanish
spkr14_35.npy,Spanish
spkr14_37.npy,Spanish
spkr14_38.npy,Spanish
spkr14_4.npy,Spanish
spkr14_40.npy,Spanish
spkr14_42.npy,Spanish
spkr14_43.npy,Spanish
spkr14_44.npy,Spanish
spkr14_45.npy,Spanish
spkr14_46.npy,Spanish
spkr14_5.npy,Spanish
spkr14_50.npy,Spanish
spkr14_51.npy,Spanish
spkr14_52.npy,Spanish
spkr14_53.npy,Spanish
spkr14_54.npy,Spanish
spkr14_55.npy,Spanish
spkr14_56.npy,Spanish
spkr14_57.npy,Spanish
spkr14_58.npy,Spanish
spkr14_59.npy,Spanish
spkr14_6.npy,Spanish
spkr14_60.npy,Spanish
spkr14_61.npy,Spanish
spkr14_62.npy,Spanish
spkr14_63.npy,Spanish
spkr14_65.npy,Spanish
spkr14_66.npy,Spanish
spkr14_67.npy,Spanish
spkr14_68.npy,Spanish
spkr14_69.npy,Spanish
spkr14_7.npy,Spanish
spkr14_70.npy,Spanish
spkr14_72.npy,Spanish
spkr14_73.npy,Spanish
spkr14_74.npy,Spanish
spkr14_75.npy,Spanish
spkr14_8.npy,Spanish
spkr14_9.npy,Spanish
spkr15_1.npy,Spanish
spkr15_10.npy,Spanish
spkr15_11.npy,Spanish
spkr15_12.npy,Spanish
spkr15_13.npy,Spanish
spkr15_14.npy,Spanish
spkr15_15.npy,Spanish
spkr15_18.npy,Spanish
spkr15_19.npy,Spanish
spkr15_2.npy,Spanish
spkr15_20.npy,Spanish
spkr15_21.npy,Spanish
spkr15_22.npy,Spanish
spkr15_23.npy,Spanish
spkr15_24.npy,Spanish
spkr15_26.npy,Spanish
spkr15_28.npy,Spanish
spkr15_29.npy,Spanish
spkr15_30.npy,Spanish
spkr15_31.npy,Spanish
spkr15_33.npy,Spanish
spkr15_35.npy,Spanish
spkr15_36.npy,Spanish
spkr15_37.npy,Spanish
spkr15_38.npy,Spanish
spkr15_4.npy,Spanish
spkr15_40.npy,Spanish
spkr15_42.npy,Spanish
spkr15_43.npy,Spanish
spkr15_44.npy,Spanish
spkr15_45.npy,Spanish
spkr15_46.npy,Spanish
spkr15_5.npy,Spanish
spkr15_50.npy,Spanish
spkr15_51.npy,Spanish
spkr15_52.npy,Spanish
spkr15_53.npy,Spanish
spkr15_54.npy,Spanish
spkr15_55.npy,Spanish
spkr15_56.npy,Spanish
spkr15_57.npy,Spanish
spkr15_58.npy,Spanish
spkr15_59.npy,Spanish
spkr15_6.npy,Spanish
spkr15_60.npy,Spanish
spkr15_61.npy,Spanish
spkr15_62.npy,Spanish
spkr15_63.npy,Spanish
spkr15_64.npy,Spanish
spkr15_65.npy,Spanish
spkr15_66.npy,Spanish
spkr15_67.npy,Spanish
spkr15_68.npy,Spanish
spkr15_69.npy,Spanish
spkr15_7.npy,Spanish
spkr15_70.npy,Spanish
spkr15_72.npy,Spanish
spkr15_73.npy,Spanish
spkr15_74.npy,Spanish
spkr15_75.npy,Spanish
spkr15_8.npy,Spanish
spkr15_9.npy,Spanish
spkr17_1.npy,Spanish
spkr17_10.npy,Spanish
spkr17_11.npy,Spanish
spkr17_12.npy,Spanish
spkr17_13.npy,Spanish
spkr17_14.npy,Spanish
spkr17_15.npy,Spanish
spkr17_18.npy,Spanish
spkr17_19.npy,Spanish
spkr17_2.npy,Spanish
spkr17_20.npy,Spanish
spkr17_21.npy,Spanish
spkr17_22.npy,Spanish
spkr17_23.npy,Spanish
spkr17_24.npy,Spanish
spkr17_26.npy,Spanish
spkr17_28.npy,Spanish
spkr17_29.npy,Spanish
spkr17_30.npy,Spanish
spkr17_31.npy,Spanish
spkr17_33.npy,Spanish
spkr17_34.npy,Spanish
spkr17_35.npy,Spanish
spkr17_36.npy,Spanish
spkr17_37.npy,Spanish
spkr17_38.npy,Spanish
spkr17_4.npy,Spanish
spkr17_40.npy,Spanish
spkr17_42.npy,Spanish
spkr17_43.npy,Spanish
spkr17_44.npy,Spanish
spkr17_46.npy,Spanish
spkr17_5.npy,Spanish
spkr17_50.npy,Spanish
spkr17_51.npy,Spanish
spkr17_52.npy,Spanish
spkr17_53.npy,Spanish
spkr17_55.npy,Spanish
spkr17_57.npy,Spanish
spkr17_58.npy,Spanish
spkr17_59.npy,Spanish
spkr17_60.npy,Spanish
spkr17_62.npy,Spanish
spkr17_63.npy,Spanish
spkr17_64.npy,Spanish
spkr17_66.npy,Spanish
spkr17_67.npy,Spanish
spkr17_68.npy,Spanish
spkr17_69.npy,Spanish
spkr17_7.npy,Spanish
spkr17_70.npy,Spanish
spkr17_71.npy,Spanish
spkr17_72.npy,Spanish
spkr17_73.npy,Spanish
spkr17_74.npy,Spanish
spkr17_75.npy,Spanish
spkr17_8.npy,Spanish
spkr17_9.npy,Spanish
spkr18_1.npy,Spanish
spkr18_10.npy,Spanish
spkr18_11.npy,Spanish
spkr18_12.npy,Spanish
spkr18_13.npy,Spanish
spkr18_14.npy,Spanish
spkr18_15.npy,Spanish
spkr18_18.npy,Spanish
spkr18_19.npy,Spanish
spkr18_2.npy,Spanish
spkr18_20.npy,Spanish
spkr18_21.npy,Spanish
spkr18_22.npy,Spanish
spkr18_23.npy,Spanish
spkr18_24.npy,Spanish
spkr18_26.npy,Spanish
spkr18_28.npy,Spanish
spkr18_29.npy,Spanish
spkr18_30.npy,Spanish
spkr18_31.npy,Spanish
spkr18_33.npy,Spanish
spkr18_34.npy,Spanish
spkr18_35.npy,Spanish
spkr18_36.npy,Spanish
spkr18_37.npy,Spanish
spkr18_38.npy,Spanish
spkr18_4.npy,Spanish
spkr18_40.npy,Spanish
spkr18_42.npy,Spanish
spkr18_43.npy,Spanish
spkr18_44.npy,Spanish
spkr18_45.npy,Spanish
spkr18_46.npy,Spanish
spkr18_5.npy,Spanish
spkr18_50.npy,Spanish
spkr18_51.npy,Spanish
spkr18_52.npy,Spanish
spkr18_53.npy,Spanish
spkr18_54.npy,Spanish
spkr18_55.npy,Spanish
spkr18_56.npy,Spanish
spkr18_57.npy,Spanish
spkr18_58.npy,Spanish
spkr18_59.npy,Spanish
spkr18_6.npy,Spanish
spkr18_60.npy,Spanish
spkr18_62.npy,Spanish
spkr18_63.npy,Spanish
spkr18_64.npy,Spanish
spkr18_65.npy,Spanish
spkr18_66.npy,Spanish
spkr18_67.npy,Spanish
spkr18_68.npy,Spanish
spkr18_69.npy,Spanish
spkr18_7.npy,Spanish
spkr18_70.npy,Spanish
spkr18_71.npy,Spanish
spkr18_72.npy,Spanish
spkr18_73.npy,Spanish
spkr18_74.npy,Spanish
spkr18_75.npy,Spanish
spkr18_8.npy,Spanish
spkr18_9.npy,Spanish
spkr22_1.npy,Spanish
spkr22_10.npy,Spanish
spkr22_11.npy,Spanish
spkr22_12.npy,Spanish
spkr22_13.npy,Spanish
spkr22_14.npy,Spanish
spkr22_15.npy,Spanish
spkr22_18.npy,Spanish
spkr22_19.npy,Spanish
spkr22_2.npy,Spanish
spkr22_20.npy,Spanish
spkr22_21.npy,Spanish
spkr22_22.npy,Spanish
spkr22_23.npy,Spanish
spkr22_24.npy,Spanish
spkr22_26.npy,Spanish
spkr22_28.npy,Spanish
spkr22_29.npy,Spanish
spkr22_30.npy,Spanish
spkr22_31.npy,Spanish
spkr22_33.npy,Spanish
spkr22_34.npy,Spanish
spkr22_35.npy,Spanish
spkr22_36.npy,Spanish
spkr22_37.npy,Spanish
spkr22_38.npy,Spanish
spkr22_4.npy,Spanish
spkr22_40.npy,Spanish
spkr22_42.npy,Spanish
spkr22_43.npy,Spanish
spkr22_44.npy,Spanish
spkr22_45.npy,Spanish
spkr22_46.npy,Spanish
spkr22_5.npy,Spanish
spkr22_50.npy,Spanish
spkr22_51.npy,Spanish
spkr22_52.npy,Spanish
spkr22_53.npy,Spanish
spkr22_55.npy,Spanish
spkr22_56.npy,Spanish
spkr22_57.npy,Spanish
spkr22_58.npy,Spanish
spkr22_59.npy,Spanish
spkr22_6.npy,Spanish
spkr22_60.npy,Spanish
spkr22_61.npy,Spanish
spkr22_63.npy,Spanish
spkr22_64.npy,Spanish
spkr22_65.npy,Spanish
spkr22_66.npy,Spanish
spkr22_67.npy,Spanish
spkr22_68.npy,Spanish
spkr22_69.npy,Spanish
spkr22_7.npy,Spanish
spkr22_70.npy,Spanish
spkr22_71.npy,Spanish
spkr22_72.npy,Spanish
spkr22_73.npy,Spanish
spkr22_74.npy,Spanish
spkr22_75.npy,Spanish
spkr22_8.npy,Spanish
spkr22_9.npy,Spanish
spkr25_1.npy,Spanish
spkr25_10.npy,Spanish
spkr25_11.npy,Spanish
spkr25_12.npy,Spanish
spkr25_13.npy,Spanish
spkr25_14.npy,Spanish
spkr25_15.npy,Spanish
spkr25_18.npy,Spanish
spkr25_19.npy,Spanish
spkr25_2.npy,Spanish
spkr25_20.npy,Spanish
spkr25_21.npy,Spanish
spkr25_22.npy,Spanish
spkr25_23.npy,Spanish
spkr25_24.npy,Spanish
spkr25_26.npy,Spanish
spkr25_28.npy,Spanish
spkr25_29.npy,Spanish
spkr25_30.npy,Spanish
spkr25_31.npy,Spanish
spkr25_33.npy,Spanish
spkr25_34.npy,Spanish
spkr25_35.npy,Spanish
spkr25_36.npy,Spanish
spkr25_37.npy,Spanish
spkr25_38.npy,Spanish
spkr25_4.npy,Spanish
spkr25_40.npy,Spanish
spkr25_42.npy,Spanish
spkr25_43.npy,Spanish
spkr25_44.npy,Spanish
spkr25_46.npy,Spanish
spkr25_5.npy,Spanish
spkr25_50.npy,Spanish
spkr25_51.npy,Spanish
spkr25_52.npy,Spanish
spkr25_53.npy,Spanish
spkr25_54.npy,Spanish
spkr25_55.npy,Spanish
spkr25_57.npy,Spanish
spkr25_58.npy,Spanish
spkr25_59.npy,Spanish
spkr25_6.npy,Spanish
spkr25_60.npy,Spanish
spkr25_61.npy,Spanish
spkr25_62.npy,Spanish
spkr25_63.npy,Spanish
spkr25_64.npy,Spanish
spkr25_65.npy,Spanish
spkr25_66.npy,Spanish
spkr25_67.npy,Spanish
spkr25_68.npy,Spanish
spkr25_69.npy,Spanish
spkr25_7.npy,Spanish
spkr25_70.npy,Spanish
spkr25_71.npy,Spanish
spkr25_72.npy,Spanish
spkr25_73.npy,Spanish
spkr25_74.npy,Spanish
spkr25_75.npy,Spanish
spkr25_8.npy,Spanish
spkr25_9.npy,Spanish
spkr27_1.npy,Spanish
spkr27_10.npy,Spanish
spkr27_11.npy,Spanish
spkr27_12.npy,Spanish
spkr27_13.npy,Spanish
spkr27_14.npy,Spanish
spkr27_15.npy,Spanish
spkr27_18.npy,Spanish
spkr27_19.npy,Spanish
spkr27_2.npy,Spanish
spkr27_20.npy,Spanish
spkr27_21.npy,Spanish
spkr27_22.npy,Spanish
spkr27_24.npy,Spanish
spkr27_26.npy,Spanish
spkr27_28.npy,Spanish
spkr27_29.npy,Spanish
spkr27_30.npy,Spanish
spkr27_31.npy,Spanish
spkr27_33.npy,Spanish
spkr27_34.npy,Spanish
spkr27_35.npy,Spanish
spkr27_36.npy,Spanish
spkr27_37.npy,Spanish
spkr27_38.npy,Spanish
spkr27_4.npy,Spanish
spkr27_40.npy,Spanish
spkr27_42.npy,Spanish
spkr27_43.npy,Spanish
spkr27_44.npy,Spanish
spkr27_45.npy,Spanish
spkr27_46.npy,Spanish
spkr27_5.npy,Spanish
spkr27_50.npy,Spanish
spkr27_51.npy,Spanish
spkr27_52.npy,Spanish
spkr27_53.npy,Spanish
spkr27_55.npy,Spanish
spkr27_56.npy,Spanish
spkr27_57.npy,Spanish
spkr27_58.npy,Spanish
spkr27_59.npy,Spanish
spkr27_6.npy,Spanish
spkr27_60.npy,Spanish
spkr27_61.npy,Spanish
spkr27_63.npy,Spanish
spkr27_64.npy,Spanish
spkr27_65.npy,Spanish
spkr27_66.npy,Spanish
spkr27_67.npy,Spanish
spkr27_68.npy,Spanish
spkr27_69.npy,Spanish
spkr27_7.npy,Spanish
spkr27_70.npy,Spanish
spkr27_71.npy,Spanish
spkr27_72.npy,Spanish
spkr27_73.npy,Spanish
spkr27_74.npy,Spanish
spkr27_75.npy,Spanish
spkr27_8.npy,Spanish
spkr27_9.npy,Spanish
spkr28_1.npy,Spanish
spkr28_10.npy,Spanish
spkr28_11.npy,Spanish
spkr28_12.npy,Spanish
spkr28_13.npy,Spanish
spkr28_14.npy,Spanish
spkr28_15.npy,Spanish
spkr28_18.npy,Spanish
spkr28_19.npy,Spanish
spkr28_2.npy,Spanish
spkr28_20.npy,Spanish
spkr28_21.npy,Spanish
spkr28_22.npy,Spanish
spkr28_23.npy,Spanish
spkr28_24.npy,Spanish
spkr28_26.npy,Spanish
spkr28_28.npy,Spanish
spkr28_29.npy,Spanish
spkr28_30.npy,Spanish
spkr28_31.npy,Spanish
spkr28_33.npy,Spanish
spkr28_34.npy,Spanish
spkr28_35.npy,Spanish
spkr28_36.npy,Spanish
spkr28_37.npy,Spanish
spkr28_38.npy,Spanish
spkr28_4.npy,Spanish
